epoch,cumulative_reward,success_rate,mean_loss
413,-168.0,0.875,0.15795842
414,-193.0,0.75,0.15132758
415,-185.0,0.875,0.15135266
416,-162.0,1.0,0.14314155
417,-167.0,0.9375,0.15251917
418,-171.0,0.9375,0.14458044
419,-176.0,0.9375,0.1501279
420,-172.0,0.9375,0.15666367
421,-180.0,0.875,0.15861943
422,-177.0,0.875,0.1492401
423,-191.0,0.75,0.14311019
424,-163.0,1.0,0.13455662
425,-172.0,0.9375,0.15449046
426,-175.0,0.8125,0.12967966
427,-168.0,0.9375,0.14995581
428,-173.0,0.875,0.14521256
429,-176.0,0.875,0.13631831
430,-180.0,0.75,0.11595893
431,-175.0,0.9375,0.1559514
432,-177.0,0.875,0.13890849
433,-182.0,0.875,0.14835356
434,-165.0,0.9375,0.16044305
435,-170.0,0.875,0.15029351
436,-180.0,0.8125,0.14422753
437,-178.0,0.875,0.13000941
438,-172.0,0.9375,0.14386924
439,-188.0,0.75,0.1457142
440,-164.0,1.0,0.14234872
441,-187.0,0.6875,0.15177695
442,-171.0,0.9375,0.17396198
443,-175.0,0.9375,0.14847636
444,-172.0,0.9375,0.17785075
445,-178.0,0.875,0.1552186
446,-160.0,1.0,0.14083323
447,-175.0,0.8125,0.14263244
448,-170.0,0.9375,0.14593935
449,-171.0,0.875,0.16297807
450,-174.0,0.9375,0.15750232
451,-178.0,0.9375,0.14558716
452,-163.0,1.0,0.14094806
453,-172.0,0.9375,0.13852403
454,-184.0,0.8125,0.14702886
455,-177.0,0.875,0.14034899
456,-175.0,0.875,0.15905805
457,-175.0,0.9375,0.17392924
458,-162.0,1.0,0.15981127
459,-188.0,0.6875,0.14312181
460,-172.0,0.9375,0.13962919
461,-169.0,1.0,0.14350457
462,-169.0,1.0,0.14477591
463,-179.0,0.875,0.160907
464,-160.0,1.0,0.15753812
465,-164.0,0.9375,0.15833092
466,-179.0,0.875,0.15944128
467,-160.0,1.0,0.15009806
468,-174.0,0.875,0.15326016
469,-169.0,0.9375,0.15069604
470,-171.0,0.9375,0.13692534
471,-172.0,0.9375,0.14820664
472,-176.0,0.875,0.16108766
473,-177.0,0.9375,0.15136671
474,-166.0,0.9375,0.14343119
475,-162.0,1.0,0.1409531
476,-183.0,0.8125,0.14221427
477,-163.0,1.0,0.14747116
478,-176.0,0.875,0.14718714
479,-180.0,0.875,0.1623875
480,-170.0,0.9375,0.14028876
481,-172.0,1.0,0.15147999
482,-183.0,0.8125,0.13839526
483,-169.0,1.0,0.12754917
484,-159.0,1.0,0.15203492
485,-184.0,0.8125,0.14767836
486,-180.0,0.875,0.13432615
487,-162.0,1.0,0.15285426
488,-181.0,0.75,0.15867147
489,-177.0,1.0,0.13359794
490,-170.0,1.0,0.1307361
491,-176.0,0.8125,0.1343154
492,-173.0,0.875,0.15706438
493,-177.0,0.875,0.13725188
494,-192.0,0.6875,0.1485446
495,-177.0,0.875,0.14654243
496,-181.0,0.875,0.13987961
497,-172.0,0.9375,0.14873536
498,-171.0,1.0,0.15503417
499,-173.0,0.8125,0.1405212
