epoch,cumulative_reward,success_rate,mean_loss
363,-190.0,0.6875,0.13297121
364,-169.0,0.9375,0.14511378
365,-169.0,1.0,0.15034589
366,-174.0,0.9375,0.14361958
367,-176.0,0.875,0.15944359
368,-166.0,1.0,0.13347998
369,-167.0,1.0,0.1333832
370,-169.0,0.9375,0.14035034
371,-175.0,0.875,0.13651296
372,-183.0,0.8125,0.14022458
373,-178.0,0.875,0.14549892
374,-176.0,0.875,0.15205027
375,-179.0,0.875,0.14259322
376,-174.0,0.8125,0.14197132
377,-170.0,0.9375,0.15285924
378,-171.0,0.9375,0.13923478
379,-170.0,0.9375,0.12686269
380,-170.0,0.9375,0.14450005
381,-181.0,0.8125,0.13781308
382,-171.0,0.875,0.13695487
383,-162.0,0.9375,0.15720469
384,-176.0,0.875,0.13630717
385,-173.0,0.9375,0.12967601
386,-176.0,0.875,0.15406112
387,-178.0,0.8125,0.14651744
388,-180.0,0.875,0.13930233
389,-172.0,0.875,0.14750758
390,-180.0,0.8125,0.14879611
391,-175.0,0.9375,0.14266992
392,-172.0,1.0,0.13727455
393,-181.0,0.8125,0.13427651
394,-178.0,0.8125,0.15417708
395,-173.0,0.875,0.15978646
396,-186.0,0.75,0.14692679
397,-183.0,0.75,0.15166764
398,-171.0,0.9375,0.14497778
399,-172.0,0.9375,0.14307213
400,-172.0,0.875,0.16227579
401,-170.0,1.0,0.15661421
402,-175.0,0.875,0.14806794
403,-170.0,0.9375,0.13240564
404,-169.0,0.9375,0.1364148
405,-166.0,0.9375,0.14113578
406,-179.0,0.875,0.13792935
407,-176.0,0.9375,0.14720865
408,-186.0,0.8125,0.14342812
409,-167.0,0.9375,0.13612899
410,-192.0,0.6875,0.133262
411,-179.0,0.8125,0.16285162
412,-163.0,1.0,0.14227046
413,-168.0,1.0,0.14027902
414,-177.0,0.8125,0.16334745
415,-169.0,0.9375,0.12327123
416,-168.0,0.9375,0.14378436
417,-168.0,0.9375,0.14990875
418,-174.0,0.875,0.14871514
419,-169.0,0.9375,0.14737566
420,-177.0,0.875,0.14550065
421,-169.0,0.9375,0.15518466
422,-168.0,0.9375,0.1671956
423,-177.0,0.875,0.14882085
424,-183.0,0.8125,0.12877443
