iter,train_loss,test_loss,acc
799,1.1288259,1.1309032,0.2
899,1.1301215,1.1306431,0.2
999,1.129421,1.130546,0.2
1099,1.1299261,1.1299416,0.2
1199,1.1286763,1.1256832,0.2
1299,1.1324115,1.1298778,0.2
1399,1.130545,1.130205,0.2
1499,1.1304206,1.1294446,0.2
1599,1.1367269,1.128366,0.2
1699,1.1251681,1.1258618,0.2
1799,1.1284301,1.1275606,0.2
1899,1.1282022,1.1246933,0.2
1999,1.1346693,1.1244591,0.2
2099,1.1280127,1.1291773,0.2
2199,1.1277685,1.1276659,0.2
2299,1.1227026,1.1196736,0.2
2399,1.127774,1.1277052,0.2
2499,1.1286385,1.1276515,0.2
2599,1.1276926,1.1274832,0.2
2699,1.1274458,1.1281188,0.2
2799,1.1278737,1.1298684,0.2
2899,1.1276239,1.1276267,0.2
2999,1.1172884,1.1276929,0.2
3099,1.1280386,1.1284128,0.2
3199,1.1279776,1.1275967,0.2
3299,1.1274751,1.1276021,0.2
3399,1.1261677,1.1168138,0.2
3499,1.127616,1.1275568,0.2
3599,1.1275346,1.1280202,0.2
3699,1.1276096,1.125658,0.2
3799,1.1288218,1.1299313,0.2
3899,1.1275303,1.1225312,0.2
3999,1.1273834,1.1273826,0.2
4099,1.1267667,1.1288261,0.2
4199,1.127477,1.1232067,0.2
4299,1.1265452,1.1307455,0.2
4399,1.126945,1.1203195,0.2
4499,1.1071907,1.1262646,0.2
4599,1.1244652,1.1209426,0.2
4699,1.1277565,1.1203015,0.2
4799,1.1275327,1.1265318,0.2
4899,1.1275483,1.1263977,0.2
4999,1.1272746,1.1284072,0.2
5099,1.1279138,1.1189917,0.2
5199,1.1276047,1.1102897,0.2
5299,1.1263365,1.1206362,0.2
5399,1.1229708,1.1230451,0.2
5499,1.1187874,1.1222439,0.2
5599,1.1229421,1.1544019,0.2
5699,1.0958902,1.1151142,0.2
5799,1.1216443,1.1057812,0.2
5899,1.1099076,1.1169428,0.2
5999,1.1519095,1.1280532,0.2
6099,1.1194874,1.1223227,0.2
6199,1.1147203,1.1272938,0.2
6299,1.137896,1.1230462,0.2
6399,1.096627,1.1222979,0.2
6499,1.098813,1.1124994,0.2
6599,1.112963,1.1080115,0.2
6699,1.1110685,1.0984501,0.2
6799,1.114181,1.1258745,0.2
6899,1.100487,1.0939217,0.2
6999,1.0977886,1.1114362,0.2
7099,1.066968,1.1161511,0.2
7199,1.1106498,1.1257789,0.2
7299,1.1304247,1.0772002,0.2
7399,1.1117512,1.100027,0.2
7499,1.1196038,1.101811,0.2
7599,1.1192089,1.1086053,0.2
7699,1.1108984,1.0941231,0.2
7799,1.0703827,1.1439657,0.2
7899,1.1031759,1.1277838,0.2
7999,1.0908926,1.121934,0.2
8099,1.0509408,1.0893736,0.2
8199,1.107411,1.0773149,0.2
8299,1.081851,1.0458158,0.2
8399,1.0870078,1.1033214,0.2
8499,1.1200817,1.0801023,0.2
8599,1.1012518,1.1389977,0.2
8699,1.0876986,1.1167886,0.2
8799,1.1041231,1.1216125,0.2
8899,1.1093786,1.1357089,0.2
8999,1.1007317,1.1197051,0.2
9099,1.1037016,1.0854092,0.2
9199,1.0634482,1.122092,0.2
9299,1.08056,1.104083,0.2
9399,1.0621265,1.1234093,0.2
9499,1.0438788,1.086927,0.2
9599,1.0874585,1.1298603,0.2
9699,1.0449356,1.1095998,0.2
9799,1.1159881,1.1071299,0.2
9899,1.0984652,1.112307,0.2
9999,1.0697014,1.1004388,0.2
10099,1.099585,1.0904565,0.2
10199,1.0550511,1.117393,0.2
10299,1.0499637,1.0871178,0.2
10399,1.0450306,1.0988612,0.2
10499,1.0647892,1.0679381,0.2
10599,1.0866058,1.0815306,0.2
10699,1.0842096,1.0525252,0.2
10799,1.1301305,1.0741558,0.214
10899,1.0792525,1.074246,0.2
10999,1.1243875,1.0812244,0.2
11099,1.0925852,1.0573711,0.2
11199,1.1139859,1.043476,0.2
11299,1.1078775,1.0929862,0.2
11399,1.0825336,1.0965055,0.2
11499,1.1311611,1.0855243,0.2
11599,1.0535867,1.087389,0.2
11699,1.0598751,1.0795501,0.2
11799,1.0299675,1.11187,0.2
11899,1.0870451,1.0926149,0.2
11999,1.0477536,1.0359809,0.2
12099,1.0597477,1.0633996,0.2
12199,1.1221727,1.0199631,0.2
12299,1.1132691,1.1163826,0.2
12399,1.0385739,1.0850782,0.2
12499,1.0462368,1.0797313,0.2
12599,1.0688969,1.0636936,0.2
12699,1.0875559,1.09008,0.2
12799,1.0412457,1.1245558,0.2
12899,1.1109693,1.1067387,0.2
12999,1.0293804,1.1148251,0.2
13099,1.0947672,1.0326742,0.2
13199,1.0891774,1.0251664,0.2
13299,1.0581126,1.0541191,0.2
13399,1.0683191,1.0851513,0.2
13499,1.0840824,1.1011478,0.2
13599,1.1143967,1.0224541,0.2
13699,1.0275341,1.0550265,0.2
13799,1.1029075,1.0888499,0.2
13899,1.082242,1.0336777,0.2
13999,1.1354337,1.0190803,0.2
14099,1.0548956,1.0867659,0.2
14199,1.0874172,1.0889766,0.2
14299,1.0468253,1.0600286,0.2
14399,1.0642397,1.084838,0.2
14499,1.0793855,1.0866705,0.2
14599,1.0690286,1.0154616,0.2
14699,1.0507271,1.039703,0.2
14799,1.0452912,1.0213851,0.2
14899,1.0196581,1.0604931,0.2
14999,1.0596819,1.0539665,0.2
15099,1.0814576,1.0581744,0.2
15199,1.0964487,1.0705855,0.2
15299,1.0537522,1.07225,0.2
15399,1.112961,1.1089513,0.2
15499,1.0325563,1.0422434,0.2
15599,1.0580819,1.0030825,0.2
15699,1.0036825,1.0621157,0.2
15799,1.0738944,1.0571386,0.2
15899,1.0310556,1.07451,0.2
15999,1.0587027,1.0382847,0.2
16099,1.0275432,1.0852039,0.2
16199,1.0508856,1.0355616,0.2
16299,1.0758579,1.0662258,0.2
16399,1.0818495,1.0736653,0.2
16499,1.0574889,1.1142783,0.2
16599,1.0682213,1.1147684,0.2
16699,1.0087907,1.0223233,0.2
16799,1.052141,1.1006545,0.2
16899,1.0034162,1.0661132,0.2
16999,1.0461649,1.0820786,0.2
17099,1.1017458,1.1306559,0.2
17199,1.0443318,1.0394788,0.2
17299,1.0443895,1.0745764,0.2
17399,1.1056598,1.0758454,0.2
17499,1.0294392,1.0910686,0.2
17599,1.1033784,1.0227218,0.2
17699,1.0460325,1.0286518,0.22
17799,1.0833695,1.0139605,0.226
17899,1.0213767,1.0850666,0.188
17999,1.0578585,1.0592312,0.21
18099,1.1069591,1.0512229,0.236
18199,1.097347,1.0765958,0.226
18299,0.9942516,1.0406224,0.198
18399,0.97919446,1.0364383,0.298
18499,1.0087935,1.1110314,0.208
18599,1.0175848,1.0629139,0.202
18699,1.055388,1.0300682,0.228
18799,1.0452341,1.0419803,0.248
18899,0.9938162,1.0522581,0.2
18999,1.0754406,1.1054561,0.272
19099,1.0591598,0.9987076,0.21
19199,1.0436087,1.0534906,0.31
19299,1.0834754,1.0734868,0.256
19399,1.0466263,1.088139,0.264
19499,0.97592336,1.0135512,0.19
19599,1.0812305,1.0659075,0.2
19699,1.0399835,1.0213029,0.234
19799,0.96807927,1.0215913,0.206
19899,1.08215,1.0518428,0.208
19999,1.0492538,1.0277822,0.2
20099,0.98389655,1.0003618,0.338
20199,1.0484102,1.0824909,0.262
20299,1.093334,0.96967196,0.2
20399,1.0293021,1.0067846,0.198
20499,0.9844918,1.0187576,0.336
20599,1.0469332,1.04151,0.294
20699,1.0186958,1.0423095,0.374
20799,1.0519029,1.0689878,0.198
20899,1.004288,1.0532081,0.222
20999,1.0474269,1.0156159,0.24
21099,1.0664413,1.0248653,0.238
21199,1.0616792,1.0346447,0.284
21299,0.9927373,1.1063489,0.174
21399,1.0210247,1.0496385,0.234
21499,1.0415052,1.0484809,0.2
21599,1.0205057,1.057649,0.2
21699,1.0373669,1.0771524,0.24
21799,0.991223,1.0216829,0.2
21899,0.9788677,1.042364,0.2
21999,1.0241505,1.0208802,0.34
22099,1.0296,1.0312245,0.234
22199,1.0962362,1.0932968,0.23
22299,0.9670302,1.0430083,0.264
22399,0.94118226,1.0907307,0.264
22499,0.9460486,1.0213985,0.344
22599,1.0671413,1.022856,0.27
22699,1.0284842,1.0442603,0.2
22799,1.0691644,1.0546715,0.216
22899,1.055968,0.98602414,0.204
22999,1.0468282,1.0281698,0.208
23099,0.9892626,0.9911364,0.2
23199,1.008487,1.017967,0.198
23299,0.9875938,1.0143833,0.252
23399,0.98951113,0.9557277,0.4
23499,1.0193098,1.0513811,0.202
23599,1.0128487,1.0806838,0.25
23699,1.036321,1.0858746,0.206
23799,1.0357625,1.0711998,0.224
23899,1.0467956,1.0394459,0.268
23999,0.99273455,1.042995,0.214
24099,1.0288502,1.0700489,0.244
24199,1.0619589,1.0772116,0.22
24299,1.0689404,0.9894617,0.318
24399,1.0212847,1.0527736,0.246
24499,0.9836048,0.96936095,0.392
24599,0.9457577,1.034645,0.28
24699,1.0141739,0.9891318,0.316
24799,1.0298425,1.0625734,0.3
24899,1.0410296,1.0318,0.29
24999,1.0016344,1.0042319,0.282
