5899,0.7031967,0.7163821,0.5275
5999,0.7029595,0.7172858,0.525
6099,0.7045662,0.7069579,0.5675
6199,0.71268296,0.72253335,0.41
6299,0.73326343,0.712117,0.58
6399,0.69933414,0.7165968,0.4325
6499,0.72559595,0.697941,0.6775
6599,0.7119186,0.71467346,0.525
6699,0.7308281,0.68561834,0.6675
6799,0.7073269,0.7045763,0.585
6899,0.72381705,0.70845735,0.555
6999,0.6912822,0.712667,0.5075
7099,0.7076757,0.73048323,0.46
7199,0.70588046,0.69229054,0.7075
7299,0.7083915,0.69753224,0.67
7399,0.7161526,0.70193934,0.6175
7499,0.7051136,0.73954356,0.385
7599,0.6864975,0.70115453,0.6325
7699,0.72541356,0.72031593,0.4875
7799,0.69904107,0.7174032,0.5
7899,0.71735555,0.70304376,0.5475
7999,0.6801962,0.6822699,0.7375
8099,0.7115714,0.7144845,0.4475
8199,0.7112033,0.7043911,0.53
8299,0.670572,0.7228192,0.485
8399,0.72150165,0.7069445,0.5725
8499,0.68153113,0.6731573,0.7875
8599,0.71103007,0.7201588,0.52
8699,0.70305604,0.71167684,0.53
8799,0.68056494,0.70910305,0.5975
8899,0.68644,0.69489646,0.6325
8999,0.69313526,0.68759996,0.7425
9099,0.6637466,0.66850096,0.865
9199,0.6898613,0.6978224,0.58
9299,0.7059863,0.69069725,0.5725
9399,0.6950524,0.68023103,0.7975
9499,0.72005945,0.7111655,0.44
9599,0.6800738,0.6924374,0.58
9699,0.69845444,0.68632245,0.7225
9799,0.6723974,0.6853517,0.6625
9899,0.68515015,0.69029176,0.6625
9999,0.7116309,0.688817,0.715
10099,0.72883993,0.70018464,0.6075
10199,0.68170595,0.70677614,0.5775
10299,0.6844118,0.69801706,0.6075
10399,0.73824507,0.67763895,0.74
10499,0.6765534,0.6919256,0.675
10599,0.6495524,0.6692193,0.795
10699,0.6700101,0.6699251,0.7975
10799,0.6673817,0.7165578,0.5375
10899,0.68168163,0.6810264,0.6975
10999,0.6792412,0.7037385,0.6325
11099,0.69648606,0.6912023,0.645
11199,0.69250005,0.6950515,0.6475
11299,0.7120294,0.6959223,0.66
11399,0.68885964,0.6850533,0.7125
11499,0.6810587,0.6717472,0.7125
11599,0.66165143,0.6823138,0.755
11699,0.6873695,0.67005247,0.7
11799,0.6746593,0.70957506,0.565
11899,0.6693081,0.69198966,0.605
11999,0.69897985,0.6566216,0.94
12099,0.7022963,0.6908086,0.72
12199,0.6918063,0.68231434,0.6625
12299,0.6659468,0.71093214,0.5225
12399,0.68367547,0.6834634,0.705
12499,0.70501274,0.67593795,0.725
12599,0.66169995,0.69247556,0.655
12699,0.67803144,0.65736747,0.875
12799,0.68053275,0.6694718,0.8125
12899,0.68708014,0.70002496,0.5625
12999,0.66833514,0.7000718,0.6175
13099,0.69649154,0.67014515,0.7975
13199,0.68003774,0.72027546,0.5225
13299,0.68992895,0.6756049,0.705
13399,0.683572,0.66657144,0.8025
13499,0.6891187,0.6830787,0.63
13599,0.758066,0.6787111,0.7675
13699,0.6504513,0.6912787,0.6575
13799,0.709738,0.7091425,0.5925
13899,0.6763404,0.655911,0.8925
13999,0.6733007,0.6806602,0.6375
14099,0.6949668,0.69418424,0.6425
14199,0.68880063,0.72137594,0.545
14299,0.7020851,0.67204803,0.685
14399,0.689095,0.7135767,0.515
14499,0.7186661,0.6972893,0.615
14599,0.6669639,0.6902181,0.64
14699,0.718632,0.6813425,0.7025
14799,0.7007635,0.6856338,0.705
14899,0.6945297,0.6710304,0.7775
14999,0.6748161,0.67391497,0.7175
15099,0.66933227,0.67343414,0.8225
15199,0.66917473,0.69259036,0.58
15299,0.6923862,0.6847263,0.715
15399,0.6987929,0.6775047,0.65
15499,0.66915613,0.6784312,0.7175
15599,0.6721206,0.67395335,0.7725
15699,0.6891267,0.6666599,0.7725
15799,0.6641283,0.6614151,0.8725
15899,0.667983,0.6729362,0.7925
15999,0.6686256,0.7141702,0.5625
16099,0.6439636,0.6688864,0.82
16199,0.6807256,0.64513355,0.9525
16299,0.7144587,0.70039594,0.5325
16399,0.6640937,0.68310726,0.6825
16499,0.74352425,0.6861505,0.6625
16599,0.6777506,0.68156505,0.6675
16699,0.68161225,0.6726828,0.76
16799,0.67783135,0.673231,0.7225
16899,0.6788271,0.6766454,0.7125
16999,0.6897617,0.6669468,0.81
17099,0.6737201,0.6902617,0.7625
17199,0.66763705,0.68035686,0.67
17299,0.6690736,0.67935395,0.78
17399,0.67586213,0.6635571,0.82
17499,0.6794253,0.6738322,0.7625
17599,0.7045617,0.69512546,0.535
17699,0.67470235,0.6881841,0.7175
17799,0.6980931,0.7127674,0.54
17899,0.6754512,0.7092736,0.5225
17999,0.65717083,0.6626806,0.8125
18099,0.68088245,0.7225564,0.4575
18199,0.6859246,0.72057015,0.53
18299,0.6458402,0.69205725,0.6475
18399,0.6533853,0.7105961,0.585
18499,0.6546017,0.712023,0.5125
18599,0.69833905,0.67149204,0.74
18699,0.730365,0.6942712,0.6225
18799,0.6931023,0.6721416,0.7325
18899,0.6610108,0.6848051,0.6125
18999,0.655123,0.6841055,0.73
19099,0.666356,0.7217307,0.54
19199,0.6629179,0.6759775,0.7725
19299,0.669436,0.7424255,0.4125
19399,0.6479725,0.663774,0.7975
19499,0.65645975,0.70232564,0.63
19599,0.6835792,0.66178316,0.805
19699,0.6715395,0.65878737,0.805
19799,0.66010016,0.67409706,0.7575
19899,0.69793206,0.64365876,0.94
19999,0.69805306,0.6630415,0.88
20099,0.6621786,0.7112671,0.5225
20199,0.6818616,0.6753942,0.7525
20299,0.67999715,0.67544204,0.6725
20399,0.68854576,0.6987625,0.5625
20499,0.6735994,0.69703746,0.605
20599,0.6853621,0.725102,0.45
20699,0.7190416,0.6676162,0.75
20799,0.65029603,0.7071216,0.6275
20899,0.66870946,0.6709798,0.7
20999,0.68184537,0.6880644,0.6575
21099,0.6825466,0.6744581,0.6975
21199,0.6930847,0.6608071,0.85
21299,0.67716616,0.683423,0.665
21399,0.6711264,0.6809734,0.7125
21499,0.6866439,0.6985711,0.5625
21599,0.6528401,0.6910374,0.6425
21699,0.6616419,0.6756741,0.765
21799,0.66372615,0.6935102,0.6075
21899,0.6812601,0.6999616,0.5475
21999,0.6934255,0.71298015,0.525
22099,0.6828377,0.6538144,0.8925
22199,0.69946814,0.6911429,0.6175
22299,0.686315,0.6625612,0.8425
22399,0.6778005,0.6737356,0.7875
22499,0.66318005,0.7092631,0.5475
22599,0.67596173,0.71702176,0.565
22699,0.6944261,0.66405493,0.8625
22799,0.66219234,0.6822687,0.7225
22899,0.66240674,0.6914715,0.65
22999,0.6840119,0.6835769,0.6525
23099,0.650891,0.6584961,0.855
23199,0.6678156,0.6444976,0.925
23299,0.6635416,0.68112844,0.7375
23399,0.69040585,0.66535544,0.745
23499,0.67494035,0.6612337,0.8175
23599,0.6480158,0.6750054,0.735
23699,0.6968703,0.68509275,0.7075
23799,0.6803544,0.69852084,0.6525
23899,0.67594796,0.66268414,0.845
23999,0.65936613,0.70968336,0.525
24099,0.6798015,0.7134566,0.525
24199,0.674819,0.6838956,0.7225
24299,0.6685562,0.6611183,0.8025
24399,0.6626102,0.6689567,0.7825
24499,0.70402354,0.6439389,0.96
24599,0.7100099,0.6902136,0.595
24699,0.6633497,0.6622266,0.8
24799,0.6562336,0.69652885,0.58
24899,0.6784497,0.6819501,0.7525
24999,0.66707593,0.67418414,0.7475
