iter,train_loss,test_loss,acc
5199,0.71905357,0.72845745,0.33
5299,0.72169733,0.7067984,0.32333332
5399,0.7228636,0.720281,0.33333334
5499,0.7218984,0.7217018,0.33333334
5599,0.7194547,0.71858436,0.33333334
5699,0.73454005,0.72177315,0.32
5799,0.7223374,0.6954998,0.33333334
5899,0.7286706,0.70511633,0.33333334
5999,0.72425216,0.7213257,0.25333333
6099,0.7234764,0.72451985,0.34333333
6199,0.72071546,0.7232259,0.33
6299,0.7216819,0.727404,0.33333334
6399,0.72155493,0.7111721,0.33333334
6499,0.7209902,0.7197093,0.33333334
6599,0.72668785,0.72109914,0.37666667
6699,0.7004914,0.72140175,0.33666667
6799,0.72171634,0.7211821,0.33333334
6899,0.7157841,0.7223221,0.33333334
6999,0.70641214,0.72068214,0.33666667
7099,0.73960704,0.6419538,0.33333334
7199,0.643627,0.7317404,0.34
7299,0.71851397,0.72004753,0.33333334
7399,0.7222894,0.7195291,0.33333334
7499,0.70942706,0.71988124,0.33666667
7599,0.71898,0.7261715,0.33666667
7699,0.72438,0.7123301,0.34333333
7799,0.7209666,0.71483123,0.35666665
7899,0.7226835,0.71913546,0.42666668
7999,0.7085433,0.7136373,0.42
8099,0.7170968,0.658233,0.50333333
8199,0.70030814,0.6464366,0.36
8299,0.67924315,0.7256697,0.34
8399,0.6766434,0.64412284,0.52
8499,0.71776056,0.6533892,0.52666664
8599,0.7007787,0.6697965,0.35333332
8699,0.67386943,0.68735045,0.51
8799,0.68792677,0.6587138,0.55333334
8899,0.7048614,0.67418903,0.48333332
8999,0.7131025,0.6894108,0.47666666
9099,0.72515315,0.6781389,0.32333332
9199,0.7286313,0.65756214,0.49333334
9299,0.6998329,0.6658338,0.34666666
9399,0.7045148,0.7016048,0.33
9499,0.7361013,0.7203208,0.34333333
9599,0.74051267,0.645369,0.34
9699,0.6605272,0.64237255,0.53333336
9799,0.7016306,0.70175254,0.46666667
9899,0.73452646,0.7263805,0.41666666
9999,0.6743993,0.7203578,0.32333332
10099,0.7285385,0.7120301,0.34333333
10199,0.6123748,0.7142702,0.35666665
10299,0.6115153,0.6671157,0.49333334
10399,0.6917897,0.70830196,0.38
10499,0.70679635,0.6519391,0.5733333
10599,0.72694796,0.6932894,0.34
10699,0.75889164,0.7095303,0.36333334
10799,0.75061375,0.7080864,0.33333334
10899,0.71422285,0.7110845,0.37
10999,0.5977117,0.6185278,0.57666665
11099,0.6404352,0.7025685,0.43333334
11199,0.63358563,0.7261018,0.36333334
11299,0.6169798,0.65984243,0.36
11399,0.74180984,0.73986214,0.24333334
11499,0.68350935,0.7241747,0.37333333
11599,0.64244217,0.7009714,0.36
11699,0.72212905,0.6921839,0.46333334
11799,0.71413296,0.68939614,0.41
11899,0.728759,0.6925094,0.38333333
11999,0.65903735,0.699489,0.44333333
12099,0.67715317,0.701039,0.39666668
12199,0.7440505,0.69494444,0.45666668
12299,0.57642394,0.7303787,0.34666666
12399,0.7098274,0.7199521,0.43333334
12499,0.7356059,0.69347197,0.46
12599,0.61514884,0.6995864,0.42666668
12699,0.7346096,0.7258229,0.30333334
12799,0.6352261,0.6977381,0.43666667
12899,0.59635824,0.7295152,0.34
12999,0.64351505,0.6080704,0.44666666
13099,0.7511773,0.62529945,0.53333336
13199,0.6854059,0.7237192,0.36333334
13299,0.72206897,0.72883934,0.27
13399,0.76447076,0.5870439,0.6666667
13499,0.6284986,0.6055189,0.6333333
13599,0.69582194,0.7146457,0.43
13699,0.71782583,0.61076087,0.6666667
13799,0.7053747,0.7233092,0.38
13899,0.7226145,0.7150033,0.32333332
13999,0.6914776,0.68261164,0.45333335
14099,0.6199195,0.6470824,0.42666668
14199,0.7338927,0.62977165,0.57
14299,0.6122653,0.7279442,0.51
14399,0.64660466,0.67468554,0.47
14499,0.68230027,0.71891975,0.32666665
14599,0.7333029,0.7181198,0.37
14699,0.651773,0.6782818,0.37
14799,0.7150523,0.6323867,0.43666667
14899,0.7090566,0.5813778,0.6933333
14999,0.7250941,0.68177223,0.45
15099,0.66904575,0.70969045,0.32
15199,0.7164402,0.6454934,0.51
15299,0.6939895,0.6062507,0.67333335
15399,0.69118565,0.6754275,0.46666667
15499,0.6735868,0.7172246,0.31333333
15599,0.61916447,0.71180165,0.38
15699,0.62381876,0.6064537,0.66
15799,0.66837305,0.6696901,0.49666667
15899,0.65089256,0.72808605,0.42
15999,0.684542,0.6662481,0.35333332
16099,0.64390063,0.7206337,0.36333334
16199,0.7176459,0.6359496,0.52666664
16299,0.5683028,0.72679293,0.39333335
16399,0.69618106,0.6396392,0.52666664
16499,0.6875513,0.62735856,0.53333336
16599,0.69858855,0.6284017,0.52666664
16699,0.603201,0.7261264,0.34
16799,0.6649435,0.6646802,0.41
16899,0.6826258,0.6160896,0.56333333
16999,0.6290155,0.6435108,0.45333335
17099,0.67524004,0.6487312,0.56333333
17199,0.7085225,0.72100776,0.40666667
17299,0.6478537,0.62127084,0.47333333
17399,0.6120375,0.6941832,0.36666667
17499,0.68549174,0.6367245,0.55
17599,0.6392735,0.6728268,0.37333333
17699,0.65697515,0.6332593,0.57666665
17799,0.6056164,0.6919727,0.46
17899,0.6603709,0.5900661,0.5366667
17999,0.7203059,0.6432004,0.53
18099,0.6274002,0.6780428,0.48
18199,0.6665259,0.7377592,0.34
18299,0.5902327,0.60722923,0.55333334
18399,0.6882928,0.6406214,0.51666665
18499,0.57732934,0.6277422,0.5966667
18599,0.7007477,0.6355638,0.48333332
18699,0.7078851,0.65687346,0.5
18799,0.69173855,0.66560763,0.53333336
18899,0.642927,0.7071048,0.37666667
18999,0.6889062,0.6688122,0.44
19099,0.67217463,0.69819516,0.39333335
19199,0.57787734,0.6470311,0.39333335
19299,0.6795637,0.67728746,0.44333333
19399,0.6454881,0.6330076,0.54333335
19499,0.6191154,0.61044073,0.5833333
19599,0.6916792,0.61925286,0.58666664
19699,0.5979858,0.6154248,0.62666667
19799,0.5863572,0.6101499,0.55333334
19899,0.66680336,0.6061803,0.6
19999,0.6037698,0.68064684,0.48333332
20099,0.65411115,0.69248116,0.44
20199,0.75241166,0.7191478,0.41
20299,0.6938699,0.7150765,0.35333332
20399,0.72323006,0.70713603,0.44666666
20499,0.6756499,0.71808606,0.32
20599,0.671735,0.62888545,0.58666664
20699,0.72330517,0.653071,0.36666667
20799,0.66575235,0.65998596,0.50333333
20899,0.6603716,0.6456779,0.48666668
20999,0.60474396,0.58261967,0.6666667
21099,0.62020475,0.74411666,0.3
21199,0.6569064,0.6798362,0.45333335
21299,0.65538836,0.7345808,0.37333333
21399,0.6555667,0.6940557,0.42
21499,0.76282024,0.67589337,0.48333332
21599,0.6707144,0.5488628,0.73
21699,0.6544925,0.63920766,0.58
21799,0.73093134,0.7236098,0.37
21899,0.58010143,0.6406467,0.56666666
21999,0.68138903,0.60597456,0.57
22099,0.63316816,0.60219765,0.61333334
22199,0.6598935,0.7338101,0.35666665
22299,0.6912265,0.5981812,0.6066667
22399,0.6398554,0.74681896,0.3
22499,0.60799766,0.62127966,0.63
22599,0.69935036,0.59519976,0.6666667
22699,0.65638596,0.6334593,0.56333333
22799,0.6216082,0.5652575,0.69
22899,0.68957645,0.55458033,0.6566667
22999,0.6007662,0.6195941,0.6333333
23099,0.70051676,0.65535647,0.51
23199,0.7048535,0.70405656,0.44333333
23299,0.70402545,0.58763915,0.60333335
23399,0.6537183,0.64284086,0.54333335
23499,0.67640406,0.640264,0.5566667
23599,0.554103,0.6368916,0.56666666
23699,0.6698391,0.5795855,0.67333335
23799,0.58182883,0.6527793,0.5366667
23899,0.7363679,0.5885096,0.5933333
23999,0.569658,0.75129527,0.30666667
24099,0.6021149,0.56272775,0.6766667
24199,0.55768776,0.6357155,0.53333336
24299,0.58454126,0.6742094,0.53333336
24399,0.68508005,0.7007063,0.45333335
24499,0.6291747,0.58267874,0.62
24599,0.5169099,0.5820059,0.6933333
24699,0.7521058,0.72214144,0.41
24799,0.5557523,0.66557044,0.51
24899,0.6535674,0.735279,0.36333334
24999,0.6896346,0.5488807,0.65
